transaction_id,customer_id,date,product_name,category,price_chf
T00200,C7764,2024-12-06,Smartphone iPhone,Téléphonie,1211.55
T00200,C7764,2024-12-06,Câble USB-C,Téléphonie,492.71
T00201,C5066,2024-04-02,Adaptateur Jack,Audio,509.16
T00202,C7114,2024-05-27,Casque HiFi,Audio,905.23
T00203,C6856,2024-01-19,Batterie externe,Téléphonie,1065.97
T00203,C6856,2024-01-19,Câble USB-C,Téléphonie,112.89
T00204,C5076,2024-07-07,Coque protection,Téléphonie,128.36
T00204,C5076,2024-07-07,Protection écran,Téléphonie,1085.59
T00204,C5076,2024-07-07,Smartphone iPhone,Téléphonie,474.99
T00205,C8200,2024-08-23,Tapis de souris XL,Bureau,400.17
T00206,C2810,2024-11-25,Cartouche toner,Bureau,1242.06
T00206,C2810,2024-11-25,Smartphone Android,Téléphonie,1041.64
T00207,C7953,2024-03-19,Multiprise USB,Accessoires,1028.12
T00207,C7953,2024-03-19,Batterie externe,Téléphonie,855.86
T00207,C7953,2024-03-19,Câble USB-C,Téléphonie,794.65
T00208,C3344,2024-01-05,Chargeur rapide,Téléphonie,620.69
T00208,C3344,2024-01-05,Nettoyant écran,Accessoires,544.26
T00209,C4004,2024-12-22,Smartphone iPhone,Téléphonie,306.39
T00209,C4004,2024-12-22,Lecteur carte SD,Accessoires,17.27
T00209,C4004,2024-12-22,Nettoyant écran,Accessoires,849.52
T00210,C6630,2024-10-07,Coque protection,Téléphonie,337.22
T00210,C6630,2024-10-07,Câble Audio optique,Audio,809.1
T00210,C6630,2024-10-07,Sac à dos PC,Accessoires,700.36
T00211,C5294,2024-01-10,Clavier sans fil,Informatique,114.95
T00212,C6902,2024-05-21,Webcam HD,Informatique,933.92
T00212,C6902,2024-05-21,Casque Bluetooth,Informatique,776.81
T00212,C6902,2024-05-21,Chargeur rapide,Téléphonie,428.63
T00213,C4055,2024-08-23,Écouteurs True Wireless,Audio,976.92
T00214,C7513,2024-06-25,"Housse laptop 15""",Accessoires,1085.62
T00215,C7373,2024-04-15,Tapis de souris XL,Bureau,306.5
T00216,C6587,2024-04-09,Coque protection,Téléphonie,488.83
T00217,C3471,2024-01-08,Coque protection,Téléphonie,1009.14
T00217,C3471,2024-01-08,Smartphone Android,Téléphonie,568.18
T00217,C3471,2024-01-08,Protection écran,Téléphonie,257.46
T00217,C3471,2024-01-08,Chargeur rapide,Téléphonie,1175.79
T00218,C4177,2024-08-07,Webcam HD,Informatique,629.62
T00218,C4177,2024-08-07,Enceinte Bluetooth,Audio,13.72
T00219,C3413,2024-11-04,Disque SSD externe,Informatique,427.27
T00219,C3413,2024-11-04,Nettoyant écran,Accessoires,1255.16
T00220,C5784,2024-11-26,Cartouche toner,Bureau,1233.48
T00221,C7961,2024-01-11,"Housse laptop 15""",Accessoires,463.21
T00222,C6450,2024-05-01,Lampe de bureau LED,Bureau,461.18
T00223,C5248,2024-08-11,Support laptop,Bureau,251.16
T00223,C5248,2024-08-11,Lecteur carte SD,Accessoires,51.96
T00224,C6760,2024-12-13,Lampe de bureau LED,Bureau,530.14
T00225,C9045,2024-02-11,Casque HiFi,Audio,1081.19
T00225,C9045,2024-02-11,Casque Bluetooth,Informatique,862.0
T00226,C8443,2024-11-28,Protection écran,Téléphonie,1166.28
T00226,C8443,2024-11-28,Smartphone iPhone,Téléphonie,1203.81
T00227,C4761,2024-10-14,Chargeur rapide,Téléphonie,753.59
T00228,C5635,2024-07-01,Disque SSD externe,Informatique,260.78
T00228,C5635,2024-07-01,Multiprise USB,Accessoires,513.57
T00229,C5562,2024-01-22,Adaptateur Jack,Audio,214.55
T00230,C8289,2024-04-05,Papier A4 500f,Bureau,587.58
T00231,C2955,2024-11-03,Webcam HD,Informatique,600.21
T00231,C2955,2024-11-03,Disque SSD externe,Informatique,743.83
T00231,C2955,2024-11-03,Sac à dos PC,Accessoires,902.75
T00232,C3836,2024-05-16,Câble USB-C,Téléphonie,1142.63
T00233,C3297,2024-03-01,Adaptateur Jack,Audio,396.48
T00233,C3297,2024-03-01,Papier A4 500f,Bureau,285.56
T00233,C3297,2024-03-01,Écouteurs True Wireless,Audio,58.61
T00234,C5722,2024-06-03,Souris sans fil,Informatique,802.24
T00234,C5722,2024-06-03,Câble HDMI 2.1,Accessoires,1104.63
T00234,C5722,2024-06-03,"Écran 27"" 4K",Informatique,629.01
T00235,C6855,2024-04-14,Imprimante laser,Bureau,983.27
T00235,C6855,2024-04-14,Cartouche toner,Bureau,980.52
T00235,C6855,2024-04-14,Papier A4 500f,Bureau,677.45
T00235,C6855,2024-04-14,Câble USB-C,Téléphonie,1158.16
T00236,C6723,2024-07-29,Smartphone Android,Téléphonie,714.42
T00236,C6723,2024-07-29,Clavier mécanique,Informatique,662.14
T00237,C9526,2024-07-09,Protection écran,Téléphonie,191.13
T00238,C1578,2024-03-27,Imprimante laser,Bureau,881.19
T00238,C1578,2024-03-27,Lecteur carte SD,Accessoires,1290.8
T00239,C2683,2024-04-16,Câble USB-C,Téléphonie,320.15
T00239,C2683,2024-04-16,Nettoyant écran,Accessoires,1140.65
T00240,C9678,2024-11-30,Chargeur rapide,Téléphonie,1137.83
T00240,C9678,2024-11-30,Câble USB-C,Téléphonie,1201.13
T00241,C6631,2024-01-29,Tapis de souris XL,Bureau,522.81
T00242,C6169,2024-02-16,Coque protection,Téléphonie,75.03
T00242,C6169,2024-02-16,Protection écran,Téléphonie,868.25
T00242,C6169,2024-02-16,Smartphone iPhone,Téléphonie,102.3
T00243,C7196,2024-12-06,Coque protection,Téléphonie,740.13
T00243,C7196,2024-12-06,Protection écran,Téléphonie,202.47
T00243,C7196,2024-12-06,Smartphone iPhone,Téléphonie,614.7
T00243,C7196,2024-12-06,Câble USB-C,Téléphonie,1081.31
T00244,C8851,2024-05-26,Clavier sans fil,Informatique,361.72
T00244,C8851,2024-05-26,Tapis de souris XL,Bureau,13.06
T00245,C9875,2024-04-18,Sac à dos PC,Accessoires,120.28
T00245,C9875,2024-04-18,Câble Audio optique,Audio,131.29
T00245,C9875,2024-04-18,Câble USB-C,Téléphonie,354.51
T00246,C7106,2024-10-12,Disque SSD externe,Informatique,1258.3
T00246,C7106,2024-10-12,Câble USB-C,Téléphonie,1153.55
T00247,C6308,2024-11-14,Lecteur carte SD,Accessoires,928.25
T00248,C9998,2024-06-10,Enceinte Bluetooth,Audio,929.06
T00249,C7820,2024-12-29,Hub USB-C,Informatique,508.03
T00250,C4231,2024-11-30,Coque protection,Téléphonie,224.97
T00250,C4231,2024-11-30,Smartphone Android,Téléphonie,39.66
T00250,C4231,2024-11-30,Protection écran,Téléphonie,181.84
T00251,C6892,2024-02-02,Protection écran,Téléphonie,1044.13
T00251,C6892,2024-02-02,Sac à dos PC,Accessoires,1283.79
T00252,C6600,2024-11-25,Batterie externe,Téléphonie,1217.97
T00252,C6600,2024-11-25,Câble USB-C,Téléphonie,225.23
T00253,C2168,2024-10-06,Support laptop,Bureau,983.14
T00254,C6861,2024-12-13,Écouteurs True Wireless,Audio,938.91
T00255,C7500,2024-09-27,Chargeur rapide,Téléphonie,849.35
T00255,C7500,2024-09-27,Câble USB-C,Téléphonie,295.32
T00256,C1148,2024-02-22,Hub USB-C,Informatique,397.67
T00256,C1148,2024-02-22,Souris sans fil,Informatique,299.27
T00257,C4871,2024-04-22,Coque protection,Téléphonie,470.59
T00258,C5833,2024-03-23,Câble Audio optique,Audio,396.92
T00259,C9530,2024-10-16,"Laptop Pro 15""",Informatique,362.91
T00259,C9530,2024-10-16,Disque SSD externe,Informatique,179.19
T00259,C9530,2024-10-16,Tapis de souris XL,Bureau,1065.88
T00259,C9530,2024-10-16,Sac à dos PC,Accessoires,1294.03
T00259,C9530,2024-10-16,Support laptop,Bureau,434.71
T00259,C9530,2024-10-16,Souris sans fil,Informatique,501.85
T00260,C3006,2024-09-21,Clavier mécanique,Informatique,577.07
T00260,C3006,2024-09-21,Souris sans fil,Informatique,616.08
T00261,C9722,2024-09-15,Multiprise USB,Accessoires,590.5
T00262,C9432,2024-04-13,Cartouche toner,Bureau,1238.16
T00262,C9432,2024-04-13,Papier A4 500f,Bureau,1034.16
T00263,C1813,2024-09-09,Protection écran,Téléphonie,282.42
T00263,C1813,2024-09-09,Papier A4 500f,Bureau,701.67
T00264,C9199,2024-04-19,Chargeur rapide,Téléphonie,24.14
T00264,C9199,2024-04-19,Câble USB-C,Téléphonie,86.87
T00265,C6007,2024-03-08,Casque Bluetooth,Informatique,1137.85
T00266,C4190,2024-01-06,Tapis de souris XL,Bureau,476.78
T00266,C4190,2024-01-06,Souris sans fil,Informatique,956.26
T00267,C1578,2024-07-25,Hub USB-C,Informatique,827.29
T00268,C6489,2024-11-25,Clavier sans fil,Informatique,855.26
T00268,C6489,2024-11-25,Câble USB-C,Téléphonie,837.01
T00269,C9163,2024-10-15,Coque protection,Téléphonie,1238.51
T00269,C9163,2024-10-15,Protection écran,Téléphonie,555.74
T00269,C9163,2024-10-15,Smartphone iPhone,Téléphonie,232.19
T00269,C9163,2024-10-15,Câble USB-C,Téléphonie,1061.43
T00270,C2887,2024-11-08,Câble Audio optique,Audio,1215.91
T00271,C9046,2024-04-18,Enceinte Bluetooth,Audio,484.64
T00272,C2083,2024-01-21,Cartouche toner,Bureau,54.7
T00272,C2083,2024-01-21,Câble HDMI 2.1,Accessoires,1155.76
T00273,C2099,2024-09-01,Clavier mécanique,Informatique,587.34
T00274,C4413,2024-03-05,Lecteur carte SD,Accessoires,1126.43
T00275,C7402,2024-11-26,Hub USB-C,Informatique,1233.22
T00276,C1005,2024-01-06,Laptop Ultrabook,Informatique,502.76
T00276,C1005,2024-01-06,Écouteurs True Wireless,Audio,586.11
T00277,C4550,2024-08-05,Câble Audio optique,Audio,861.54
T00278,C5105,2024-12-17,Clavier sans fil,Informatique,1023.26
T00278,C5105,2024-12-17,Lecteur carte SD,Accessoires,166.59
T00278,C5105,2024-12-17,Sac à dos PC,Accessoires,159.95
T00279,C3175,2024-01-30,Adaptateur Jack,Audio,118.56
T00279,C3175,2024-01-30,Casque Bluetooth,Informatique,809.18
T00279,C3175,2024-01-30,Lecteur carte SD,Accessoires,199.85
T00280,C2195,2024-04-14,Imprimante laser,Bureau,28.24
T00280,C2195,2024-04-14,Enceinte Bluetooth,Audio,1018.09
T00281,C5244,2024-04-14,Clavier mécanique,Informatique,218.76
T00282,C1171,2024-10-25,Souris sans fil,Informatique,568.78
T00282,C1171,2024-10-25,Support laptop,Bureau,318.76
T00282,C1171,2024-10-25,Câble HDMI 2.1,Accessoires,810.93
T00282,C1171,2024-10-25,"Écran 27"" 4K",Informatique,239.98
T00283,C7851,2024-08-29,Sac à dos PC,Accessoires,876.31
T00284,C7926,2024-06-24,Support laptop,Bureau,1172.92
T00285,C9359,2024-12-17,Coque protection,Téléphonie,461.09
T00285,C9359,2024-12-17,Lampe de bureau LED,Bureau,758.01
T00285,C9359,2024-12-17,"Laptop Pro 15""",Informatique,300.54
T00286,C9191,2024-02-20,Souris sans fil,Informatique,547.26
T00287,C1343,2024-03-05,Lecteur carte SD,Accessoires,281.31
T00287,C1343,2024-03-05,Nettoyant écran,Accessoires,446.57
T00288,C3291,2024-08-21,Chargeur rapide,Téléphonie,489.85
T00289,C2653,2024-09-23,Batterie externe,Téléphonie,362.73
T00289,C2653,2024-09-23,Câble USB-C,Téléphonie,235.1
T00290,C2438,2024-11-29,Webcam HD,Informatique,1177.14
T00290,C2438,2024-11-29,Lecteur carte SD,Accessoires,1035.48
T00291,C6977,2024-09-02,Câble Audio optique,Audio,875.28
T00292,C9558,2024-07-29,Coque protection,Téléphonie,700.16
T00292,C9558,2024-07-29,Protection écran,Téléphonie,1194.46
T00292,C9558,2024-07-29,Smartphone iPhone,Téléphonie,893.84
T00293,C3493,2024-05-01,Protection écran,Téléphonie,207.72
T00294,C9323,2024-10-30,Smartphone iPhone,Téléphonie,811.24
T00294,C9323,2024-10-30,Lecteur carte SD,Accessoires,175.2
T00294,C9323,2024-10-30,Tapis de souris XL,Bureau,351.74
T00294,C9323,2024-10-30,Souris sans fil,Informatique,1086.62
T00295,C2284,2024-07-21,Coque protection,Téléphonie,639.06
T00296,C5881,2024-06-23,Nettoyant écran,Accessoires,302.72
T00297,C5381,2024-09-17,Câble HDMI 2.1,Accessoires,991.41
T00298,C1429,2024-12-03,Hub USB-C,Informatique,20.32
T00299,C9794,2024-07-16,Adaptateur Jack,Audio,339.97
T00299,C9794,2024-07-16,"Housse laptop 15""",Accessoires,164.45
T00300,C3996,2024-01-16,Protection écran,Téléphonie,242.71
T00300,C3996,2024-01-16,Lampe de bureau LED,Bureau,59.44
T00301,C1662,2024-07-10,Sac à dos PC,Accessoires,388.75
T00302,C9367,2024-04-22,Lampe de bureau LED,Bureau,870.93
T00302,C9367,2024-04-22,Nettoyant écran,Accessoires,563.46
T00302,C9367,2024-04-22,Batterie externe,Téléphonie,578.76
T00302,C9367,2024-04-22,Câble USB-C,Téléphonie,94.5
T00303,C6497,2024-11-01,Imprimante laser,Bureau,995.87
T00303,C6497,2024-11-01,Cartouche toner,Bureau,1189.65
T00303,C6497,2024-11-01,Lampe de bureau LED,Bureau,542.94
T00304,C2465,2024-09-10,Casque HiFi,Audio,915.66
T00304,C2465,2024-09-10,Chargeur rapide,Téléphonie,1225.23
T00304,C2465,2024-09-10,Câble USB-C,Téléphonie,354.17
T00305,C9095,2024-04-20,Cartouche toner,Bureau,1035.99
T00306,C5544,2024-06-25,Imprimante laser,Bureau,152.46
T00306,C5544,2024-06-25,Sac à dos PC,Accessoires,819.11
T00306,C5544,2024-06-25,Nettoyant écran,Accessoires,250.63
T00307,C5062,2024-08-26,Batterie externe,Téléphonie,606.44
T00307,C5062,2024-08-26,Écouteurs True Wireless,Audio,710.91
T00308,C3530,2024-05-07,Chargeur rapide,Téléphonie,34.8
T00308,C3530,2024-05-07,Écouteurs True Wireless,Audio,657.04
T00309,C8707,2024-05-16,Adaptateur Jack,Audio,452.52
T00310,C1252,2024-07-23,Clavier sans fil,Informatique,419.02
T00310,C1252,2024-07-23,Lampe de bureau LED,Bureau,1250.99
T00310,C1252,2024-07-23,Tapis de souris XL,Bureau,458.6
T00311,C2701,2024-02-15,Papier A4 500f,Bureau,723.77
T00312,C5340,2024-08-20,Chargeur rapide,Téléphonie,757.14
T00312,C5340,2024-08-20,Coque protection,Téléphonie,11.3
T00312,C5340,2024-08-20,Smartphone Android,Téléphonie,1170.94
T00312,C5340,2024-08-20,Laptop Ultrabook,Informatique,744.99
T00312,C5340,2024-08-20,Câble USB-C,Téléphonie,481.71
T00313,C7724,2024-09-05,Hub USB-C,Informatique,53.79
T00313,C7724,2024-09-05,"Laptop Pro 15""",Informatique,1068.34
T00313,C7724,2024-09-05,Sac à dos PC,Accessoires,713.57
T00314,C6046,2024-11-10,Support laptop,Bureau,333.33
T00315,C8478,2024-02-05,Casque Bluetooth,Informatique,278.1
T00315,C8478,2024-02-05,Batterie externe,Téléphonie,427.38
T00315,C8478,2024-02-05,Câble USB-C,Téléphonie,830.45
T00316,C1038,2024-01-30,Clavier mécanique,Informatique,203.13
T00317,C7598,2024-05-01,Écouteurs True Wireless,Audio,156.55
T00317,C7598,2024-05-01,Souris sans fil,Informatique,188.8
T00318,C1764,2024-02-14,Protection écran,Téléphonie,372.98
T00319,C5029,2024-07-25,Papier A4 500f,Bureau,99.02
T00319,C5029,2024-07-25,Sac à dos PC,Accessoires,199.87
T00320,C8443,2024-10-28,Casque Bluetooth,Informatique,1160.55
T00321,C8527,2024-07-07,Clavier mécanique,Informatique,296.46
T00322,C5145,2024-02-27,Webcam HD,Informatique,577.56
T00322,C5145,2024-02-27,Clavier sans fil,Informatique,921.45
T00323,C3612,2024-05-29,Cartouche toner,Bureau,419.76
T00323,C3612,2024-05-29,Lecteur carte SD,Accessoires,723.84
T00324,C2790,2024-10-25,Protection écran,Téléphonie,600.39
T00324,C2790,2024-10-25,Papier A4 500f,Bureau,179.85
T00325,C8681,2024-02-23,Lampe de bureau LED,Bureau,567.89
T00326,C5963,2024-02-01,Chargeur rapide,Téléphonie,716.95
T00327,C6311,2024-08-30,Sac à dos PC,Accessoires,373.9
T00328,C3025,2024-03-29,Imprimante laser,Bureau,1228.11
T00328,C3025,2024-03-29,"Housse laptop 15""",Accessoires,1283.11
T00328,C3025,2024-03-29,Laptop Ultrabook,Informatique,620.2
T00328,C3025,2024-03-29,Souris sans fil,Informatique,1044.34
T00329,C1868,2024-01-08,Batterie externe,Téléphonie,609.17
T00329,C1868,2024-01-08,Écouteurs True Wireless,Audio,1236.58
T00329,C1868,2024-01-08,Multiprise USB,Accessoires,1227.89
T00330,C6154,2024-05-25,Webcam HD,Informatique,786.07
T00331,C6200,2024-02-22,Disque SSD externe,Informatique,1005.28
T00331,C6200,2024-02-22,Câble USB-C,Téléphonie,1119.3
T00332,C8996,2024-01-31,Casque HiFi,Audio,892.26
T00333,C9424,2024-12-26,"Housse laptop 15""",Accessoires,921.13
T00334,C1950,2024-08-30,Clavier sans fil,Informatique,201.14
T00334,C1950,2024-08-30,Smartphone iPhone,Téléphonie,997.51
T00334,C1950,2024-08-30,"Écran 27"" 4K",Informatique,98.01
T00335,C3944,2024-06-14,Smartphone iPhone,Téléphonie,190.74
T00335,C3944,2024-06-14,Câble USB-C,Téléphonie,1152.77
T00336,C6264,2024-11-12,Sac à dos PC,Accessoires,658.18
T00336,C6264,2024-11-12,"Laptop Pro 15""",Informatique,606.91
T00336,C6264,2024-11-12,Hub USB-C,Informatique,213.08
T00336,C6264,2024-11-12,Tapis de souris XL,Bureau,770.87
T00336,C6264,2024-11-12,Nettoyant écran,Accessoires,967.7
T00336,C6264,2024-11-12,Souris sans fil,Informatique,1191.84
T00337,C9523,2024-09-22,Multiprise USB,Accessoires,503.71
T00338,C1211,2024-01-12,Imprimante laser,Bureau,646.06
T00338,C1211,2024-01-12,Cartouche toner,Bureau,158.7
T00338,C1211,2024-01-12,Papier A4 500f,Bureau,574.44
T00339,C2332,2024-01-09,"Housse laptop 15""",Accessoires,779.03
T00340,C6891,2024-06-13,Webcam HD,Informatique,362.95
T00340,C6891,2024-06-13,Casque Bluetooth,Informatique,780.3
T00341,C1926,2024-08-02,Imprimante laser,Bureau,1257.71
T00341,C1926,2024-08-02,Multiprise USB,Accessoires,422.48
T00341,C1926,2024-08-02,"Écran 27"" 4K",Informatique,57.83
T00341,C1926,2024-08-02,Tapis de souris XL,Bureau,475.09
T00341,C1926,2024-08-02,Clavier sans fil,Informatique,32.42
T00342,C1386,2024-08-22,"Laptop Pro 15""",Informatique,324.56
T00342,C1386,2024-08-22,Smartphone iPhone,Téléphonie,949.67
T00342,C1386,2024-08-22,Hub USB-C,Informatique,550.9
T00342,C1386,2024-08-22,Sac à dos PC,Accessoires,1274.99
T00342,C1386,2024-08-22,Support laptop,Bureau,460.42
T00343,C6767,2024-01-26,Hub USB-C,Informatique,1212.58
T00343,C6767,2024-01-26,"Laptop Pro 15""",Informatique,321.67
T00343,C6767,2024-01-26,Tapis de souris XL,Bureau,1038.89
T00343,C6767,2024-01-26,Souris sans fil,Informatique,568.18
T00344,C7192,2024-05-19,Support laptop,Bureau,255.8
T00345,C5177,2024-06-11,Lampe de bureau LED,Bureau,266.88
T00346,C8098,2024-09-14,Câble HDMI 2.1,Accessoires,983.81
T00347,C5885,2024-09-30,Câble Audio optique,Audio,897.61
T00347,C5885,2024-09-30,Sac à dos PC,Accessoires,373.85
T00348,C2496,2024-08-03,Clavier mécanique,Informatique,1063.78
T00348,C2496,2024-08-03,Nettoyant écran,Accessoires,1285.97
T00349,C1914,2024-03-06,Protection écran,Téléphonie,801.27
T00349,C1914,2024-03-06,Chargeur rapide,Téléphonie,411.65
T00349,C1914,2024-03-06,Écouteurs True Wireless,Audio,1286.88
T00349,C1914,2024-03-06,Coque protection,Téléphonie,583.69
T00349,C1914,2024-03-06,Smartphone Android,Téléphonie,827.36
T00349,C1914,2024-03-06,Câble USB-C,Téléphonie,173.26
T00350,C5476,2024-05-10,Smartphone iPhone,Téléphonie,713.09
T00350,C5476,2024-05-10,"Housse laptop 15""",Accessoires,199.75
T00350,C5476,2024-05-10,Sac à dos PC,Accessoires,593.3
T00351,C9360,2024-01-18,Lampe de bureau LED,Bureau,552.86
T00352,C7180,2024-05-22,Lampe de bureau LED,Bureau,821.4
T00353,C9445,2024-08-18,"Laptop Pro 15""",Informatique,1157.15
T00353,C9445,2024-08-18,Hub USB-C,Informatique,1099.62
T00353,C9445,2024-08-18,Coque protection,Téléphonie,392.69
T00353,C9445,2024-08-18,Tapis de souris XL,Bureau,1030.21
T00353,C9445,2024-08-18,Batterie externe,Téléphonie,138.15
T00353,C9445,2024-08-18,Support laptop,Bureau,1070.52
T00353,C9445,2024-08-18,Souris sans fil,Informatique,880.63
T00354,C7042,2024-04-18,"Housse laptop 15""",Accessoires,1203.02
T00355,C4851,2024-12-28,Sac à dos PC,Accessoires,693.44
T00356,C1084,2024-11-30,Casque HiFi,Audio,345.22
T00356,C1084,2024-11-30,Sac à dos PC,Accessoires,1224.11
T00357,C9822,2024-11-03,Imprimante laser,Bureau,776.33
T00357,C9822,2024-11-03,Cartouche toner,Bureau,769.67
T00357,C9822,2024-11-03,Câble USB-C,Téléphonie,891.94
T00358,C6821,2024-08-16,Câble HDMI 2.1,Accessoires,258.44
T00359,C8464,2024-03-24,Câble Audio optique,Audio,1272.47
T00360,C5312,2024-04-22,Casque Bluetooth,Informatique,828.27
T00361,C1318,2024-11-30,Multiprise USB,Accessoires,1209.31
T00362,C6153,2024-02-06,Disque SSD externe,Informatique,1247.15
T00362,C6153,2024-02-06,Smartphone iPhone,Téléphonie,825.99
T00362,C6153,2024-02-06,Câble USB-C,Téléphonie,724.31
T00363,C8366,2024-12-30,Casque HiFi,Audio,544.39
T00364,C2102,2024-11-18,Câble Audio optique,Audio,1120.81
T00364,C2102,2024-11-18,Enceinte Bluetooth,Audio,234.56
T00365,C4158,2024-02-01,Clavier mécanique,Informatique,42.09
T00366,C8411,2024-04-10,Protection écran,Téléphonie,1280.9
T00367,C8707,2024-03-08,Support laptop,Bureau,405.85
T00367,C8707,2024-03-08,Hub USB-C,Informatique,1176.65
T00367,C8707,2024-03-08,"Laptop Pro 15""",Informatique,1130.57
T00368,C4775,2024-06-15,"Laptop Pro 15""",Informatique,818.34
T00368,C4775,2024-06-15,Hub USB-C,Informatique,443.51
T00368,C4775,2024-06-15,Clavier mécanique,Informatique,876.28
T00368,C4775,2024-06-15,Tapis de souris XL,Bureau,51.31
T00368,C4775,2024-06-15,Support laptop,Bureau,181.86
T00368,C4775,2024-06-15,Laptop Ultrabook,Informatique,894.7
T00368,C4775,2024-06-15,Souris sans fil,Informatique,283.67
T00369,C5089,2024-07-21,Tapis de souris XL,Bureau,1079.8
T00370,C4240,2024-08-07,Protection écran,Téléphonie,568.18
T00371,C7953,2024-07-23,Tapis de souris XL,Bureau,245.37
T00371,C7953,2024-07-23,Souris sans fil,Informatique,796.08
T00372,C9347,2024-03-11,Adaptateur Jack,Audio,415.29
T00373,C5315,2024-09-27,Cartouche toner,Bureau,349.0
T00373,C5315,2024-09-27,Disque SSD externe,Informatique,101.43
T00374,C2374,2024-02-25,Papier A4 500f,Bureau,1156.15
T00374,C2374,2024-02-25,Batterie externe,Téléphonie,880.82
T00375,C4411,2024-08-09,Clavier mécanique,Informatique,631.94
T00376,C8324,2024-11-04,"Laptop Pro 15""",Informatique,388.48
T00376,C8324,2024-11-04,Hub USB-C,Informatique,545.78
T00376,C8324,2024-11-04,Clavier mécanique,Informatique,1024.37
T00376,C8324,2024-11-04,Support laptop,Bureau,713.78
T00376,C8324,2024-11-04,Souris sans fil,Informatique,715.07
